"Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Year,Month,MonthYear"
"532817,22417,PACK OF 60 SPACEBOY CAKE CASES,8,2010-11-14 16:16:00,0.55,14493,United Kingdom,4.4,2010,2010-11,2010-11-01"
"500718,20778,GARDEN PATH NOTEBOOK,1,2010-03-09 15:05:00,1.65,15722,United Kingdom,1.65,2010,2010-03,2010-03-01"
"510414,22621,TRADITIONAL KNITTING NANCY,3,2010-05-30 11:02:00,1.45,15555,United Kingdom,4.35,2010,2010-05,2010-05-01"
"527297,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-10-15 14:11:00,4.95,15615,United Kingdom,14.85,2010,2010-10,2010-10-01"
"527085,22080,RIBBON REEL POLKADOTS,5,2010-10-14 15:45:00,1.65,17611,United Kingdom,8.25,2010,2010-10,2010-10-01"
"493300,85042,ANTIQUE LILY FAIRY LIGHTS,4,2009-12-22 15:24:00,4.95,17969,United Kingdom,19.8,2009,2009-12,2009-12-01"
"523890,21777,RECIPE BOX WITH METAL HEART,2,2010-09-24 14:33:00,7.95,16354,United Kingdom,15.9,2010,2010-09,2010-09-01"
"514551,22024,RAINY LADIES BIRTHDAY CARD,12,2010-07-05 11:11:00,0.42,17376,United Kingdom,5.04,2010,2010-07,2010-07-01"
"528954,22301,COFFEE MUG CAT + BIRD DESIGN,36,2010-10-26 08:11:00,2.1,14156,EIRE,75.60000000000001,2010,2010-10,2010-10-01"
"505566,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-04-23 11:00:00,1.25,15218,United Kingdom,30.0,2010,2010-04,2010-04-01"
"501810,22474,SPACEBOY TV DINNER TRAY,2,2010-03-19 14:41:00,4.95,14911,EIRE,9.9,2010,2010-03,2010-03-01"
"536836,21155,RED RETROSPOT PEG BAG,1,2010-12-02 18:08:00,2.1,18168,United Kingdom,2.1,2010,2010-12,2010-12-01"
"520577,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-08-27 10:23:00,4.95,17649,United Kingdom,14.85,2010,2010-08,2010-08-01"
"532635,79190D,RETRO PLASTIC DAISY TRAY,15,2010-11-12 15:40:00,0.42,15856,United Kingdom,6.3,2010,2010-11,2010-11-01"
"531132,22779,WOODEN OWLS LIGHT GARLAND,4,2010-11-05 13:56:00,4.25,12749,United Kingdom,17.0,2010,2010-11,2010-11-01"
"525297,22804,CANDLEHOLDER PINK HANGING HEART,6,2010-10-05 09:29:00,2.95,13715,United Kingdom,17.700000000000003,2010,2010-10,2010-10-01"
"534404,22804,CANDLEHOLDER PINK HANGING HEART,2,2010-11-22 14:08:00,2.95,14048,United Kingdom,5.9,2010,2010-11,2010-11-01"
"497893,84497,BUTTONS AND STRIPES NOTEBOOK,2,2010-02-14 12:28:00,3.75,15965,United Kingdom,7.5,2010,2010-02,2010-02-01"
"509213,47566,PARTY BUNTING,10,2010-05-21 10:22:00,4.65,17146,United Kingdom,46.5,2010,2010-05,2010-05-01"
"536863,22383,LUNCH BAG SUKI  DESIGN,1,2010-12-03 11:19:00,1.65,17967,United Kingdom,1.65,2010,2010-12,2010-12-01"
"514554,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-07-05 11:17:00,0.85,15885,United Kingdom,0.85,2010,2010-07,2010-07-01"
"512532,21790,VINTAGE SNAP CARDS,24,2010-06-16 12:01:00,0.85,16253,United Kingdom,20.4,2010,2010-06,2010-06-01"
"504571,22585,PACK OF 6 BIRDY GIFT TAGS,6,2010-04-14 14:38:00,1.25,15572,United Kingdom,7.5,2010,2010-04,2010-04-01"
"496974,20669,RED HEART LUGGAGE TAG,12,2010-02-05 08:53:00,1.06,14298,United Kingdom,12.72,2010,2010-02,2010-02-01"
"534392,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2010-11-22 13:09:00,6.35,12633,Germany,12.7,2010,2010-11,2010-11-01"
"490047,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,2009-12-03 13:02:00,2.95,17913,United Kingdom,17.700000000000003,2009,2009-12,2009-12-01"
"536272,16237,SLEEPING CAT ERASERS,10,2010-11-30 16:01:00,0.21,15867,United Kingdom,2.1,2010,2010-11,2010-11-01"
"490526,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,2,2009-12-06 15:41:00,12.75,17858,United Kingdom,25.5,2009,2009-12,2009-12-01"
"489672,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,6,2009-12-02 09:21:00,2.95,14831,United Kingdom,17.700000000000003,2009,2009-12,2009-12-01"
"499461,22089,PAPER BUNTING VINTAGE PAISLEY,5,2010-02-28 11:16:00,2.95,15013,United Kingdom,14.75,2010,2010-02,2010-02-01"
"524730,22606,WOODEN SKITTLES GARDEN SET,1,2010-09-30 14:25:00,15.95,16958,United Kingdom,15.95,2010,2010-09,2010-09-01"
"517740,22611,VINTAGE UNION JACK SHOPPING BAG,3,2010-08-01 15:20:00,4.95,12862,United Kingdom,14.85,2010,2010-08,2010-08-01"
"501540,21908,CHOCOLATE THIS WAY METAL SIGN,2,2010-03-17 14:12:00,2.1,16085,United Kingdom,4.2,2010,2010-03,2010-03-01"
"514343,21082,SET/20 FRUIT SALAD PAPER NAPKINS,2,2010-07-01 15:08:00,0.85,17227,United Kingdom,1.7,2010,2010-07,2010-07-01"
"525083,20713,JUMBO BAG OWLS,4,2010-10-03 15:48:00,1.95,14415,United Kingdom,7.8,2010,2010-10,2010-10-01"
"534205,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,2010-11-21 15:38:00,1.25,15579,United Kingdom,1.25,2010,2010-11,2010-11-01"
"529939,47559B,TEA TIME OVEN GLOVE,1,2010-10-31 14:50:00,1.25,14805,United Kingdom,1.25,2010,2010-10,2010-10-01"
"503180,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2,2010-03-30 14:14:00,2.55,12836,United Kingdom,5.1,2010,2010-03,2010-03-01"
"537818,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-08 13:53:00,2.95,12766,Portugal,17.700000000000003,2010,2010-12,2010-12-01"
"512402,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-06-15 12:50:00,0.55,17571,United Kingdom,0.55,2010,2010-06,2010-06-01"
"527954,22699,ROSES REGENCY TEACUP AND SAUCER,2,2010-10-19 16:10:00,2.95,14030,United Kingdom,5.9,2010,2010-10,2010-10-01"
"496333,72819,CUPID DESIGN SCENTED CANDLES,1,2010-01-31 14:25:00,2.55,15338,United Kingdom,2.55,2010,2010-01,2010-01-01"
"524016,22193,RED DINER WALL CLOCK,12,2010-09-27 09:57:00,7.65,13881,United Kingdom,91.8,2010,2010-09,2010-09-01"
"503197,22423,REGENCY CAKESTAND 3 TIER,1,2010-03-30 15:38:00,12.75,15633,United Kingdom,12.75,2010,2010-03,2010-03-01"
"524019,22698,PINK REGENCY TEACUP AND SAUCER,6,2010-09-27 10:25:00,2.95,13662,United Kingdom,17.700000000000003,2010,2010-09,2010-09-01"
"528694,22777,GLASS CLOCHE LARGE,1,2010-10-24 13:01:00,8.5,15059,United Kingdom,8.5,2010,2010-10,2010-10-01"
"522087,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-09-12 12:16:00,4.95,16008,United Kingdom,59.400000000000006,2010,2010-09,2010-09-01"
"495366,82581,TOILET METAL SIGN,5,2010-01-24 12:21:00,0.55,16255,United Kingdom,2.75,2010,2010-01,2010-01-01"
"504386,22618,COOKING SET RETROSPOT,4,2010-04-13 11:38:00,9.95,14057,United Kingdom,39.8,2010,2010-04,2010-04-01"
"531496,22556,PLASTERS IN TIN CIRCUS PARADE,1,2010-11-08 15:23:00,1.65,13738,United Kingdom,1.65,2010,2010-11,2010-11-01"
"534718,22465,HANGING METAL STAR LANTERN,12,2010-11-23 17:48:00,1.65,13843,United Kingdom,19.8,2010,2010-11,2010-11-01"
"503703,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-04-06 13:42:00,0.55,17841,United Kingdom,0.55,2010,2010-04,2010-04-01"
"497629,85222,ASSORTED COLOUR SILK COSMETIC PURSE,12,2010-02-11 13:07:00,2.1,14301,United Kingdom,25.200000000000003,2010,2010-02,2010-02-01"
"514370,82581,TOILET METAL SIGN,12,2010-07-02 08:28:00,0.55,14693,United Kingdom,6.6000000000000005,2010,2010-07,2010-07-01"
"495912,21213,PACK OF 72 SKULL CAKE CASES,24,2010-01-27 12:50:00,0.55,13590,United Kingdom,13.2,2010,2010-01,2010-01-01"
"506706,21925,UNION STRIPE CUSHION COVER,1,2010-05-02 14:42:00,1.25,16549,United Kingdom,1.25,2010,2010-05,2010-05-01"
"504064,20725,LUNCH BAG RED SPOTTY,1,2010-04-09 12:33:00,1.65,17289,United Kingdom,1.65,2010,2010-04,2010-04-01"
"518663,22188,BLACK HEART CARD HOLDER,1,2010-08-10 14:27:00,3.95,14044,United Kingdom,3.95,2010,2010-08,2010-08-01"
"511476,21867,PINK UNION JACK  LUGGAGE TAG,4,2010-06-08 13:37:00,1.25,15311,United Kingdom,5.0,2010,2010-06,2010-06-01"
"527379,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-10-17 12:52:00,5.95,13527,United Kingdom,11.9,2010,2010-10,2010-10-01"
"524877,22331,WOODLAND PARTY BAG + STICKER SET,2,2010-10-01 10:33:00,1.65,13069,United Kingdom,3.3,2010,2010-10,2010-10-01"
"502101,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-03-23 09:43:00,1.25,14769,United Kingdom,15.0,2010,2010-03,2010-03-01"
"535782,90014C,SILVER/BLACK ORBIT NECKLACE,1,2010-11-28 13:53:00,9.95,13118,United Kingdom,9.95,2010,2010-11,2010-11-01"
"500123,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-03-04 14:24:00,7.95,14911,EIRE,15.9,2010,2010-03,2010-03-01"
"496882,21928,JUMBO BAG SCANDINAVIAN PAISLEY,3,2010-02-04 14:13:00,1.95,15167,United Kingdom,5.85,2010,2010-02,2010-02-01"
"510725,21224,SET/4 SKULL BADGES,20,2010-06-03 10:26:00,1.25,14646,Netherlands,25.0,2010,2010-06,2010-06-01"
"535565,48138,DOORMAT UNION FLAG,10,2010-11-26 15:33:00,6.75,18230,United Kingdom,67.5,2010,2010-11,2010-11-01"
"506842,21868,POTTING SHED TEA MUG,4,2010-05-04 14:07:00,1.25,16938,United Kingdom,5.0,2010,2010-05,2010-05-01"
"530434,21592,RETROSPOT CIGAR BOX MATCHES,144,2010-11-03 10:47:00,1.06,17511,United Kingdom,152.64,2010,2010-11,2010-11-01"
"499956,21429,RED GINGHAM ROSE JEWELLERY BOX,3,2010-03-03 12:42:00,1.65,15015,United Kingdom,4.949999999999999,2010,2010-03,2010-03-01"
"509635,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-05-25 10:25:00,0.42,17496,United Kingdom,10.08,2010,2010-05,2010-05-01"
"512703,84795B,SUNSET CHECK HAMMOCK,1,2010-06-17 12:05:00,7.95,14606,United Kingdom,7.95,2010,2010-06,2010-06-01"
"496308,22267,EASTER DECORATION EGG BUNNY,1,2010-01-31 11:54:00,1.25,17625,United Kingdom,1.25,2010,2010-01,2010-01-01"
"520178,84670,JAPANESE CROCHETED ANIMAL,48,2010-08-24 13:46:00,0.42,15625,United Kingdom,20.16,2010,2010-08,2010-08-01"
"495875,21380,WOODEN HAPPY BIRTHDAY GARLAND,4,2010-01-27 11:26:00,2.95,16550,United Kingdom,11.8,2010,2010-01,2010-01-01"
"496872,21171,BATHROOM METAL SIGN,1,2010-02-04 13:34:00,1.45,14648,United Kingdom,1.45,2010,2010-02,2010-02-01"
"513334,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-06-24 09:29:00,0.21,12437,France,10.08,2010,2010-06,2010-06-01"
"517723,84251B,""GREETING CARD, STICKY GORDON"",1,2010-08-01 12:48:00,0.19,14878,United Kingdom,0.19,2010,2010-08,2010-08-01"
"522082,21900,""KEY FOB , SHED"",3,2010-09-12 11:44:00,0.65,16608,United Kingdom,1.95,2010,2010-09,2010-09-01"
"513487,22227,""DECORATION, HANGING HEART+MIRROR"",10,2010-06-24 18:06:00,0.65,13208,United Kingdom,6.5,2010,2010-06,2010-06-01"
"490899,22271,FELTCRAFT DOLL ROSIE,6,2009-12-08 13:04:00,2.95,16732,United Kingdom,17.700000000000003,2009,2009-12,2009-12-01"
"511023,21985,PACK OF 12 HEARTS DESIGN TISSUES,1,2010-06-04 17:01:00,0.29,17235,United Kingdom,0.29,2010,2010-06,2010-06-01"
"498090,21754,HOME BUILDING BLOCK WORD,2,2010-02-16 12:30:00,5.95,17287,United Kingdom,11.9,2010,2010-02,2010-02-01"
"491640,15056N,EDWARDIAN PARASOL NATURAL,1,2009-12-11 16:11:00,5.95,15898,United Kingdom,5.95,2009,2009-12,2009-12-01"
"515916,22174,PHOTO CUBE,1,2010-07-15 13:32:00,1.65,15542,United Kingdom,1.65,2010,2010-07,2010-07-01"
"501136,84767,ZINC POLICE BOX LANTERN,1,2010-03-14 11:55:00,5.95,15994,United Kingdom,5.95,2010,2010-03,2010-03-01"
"490817,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,2009-12-08 12:33:00,1.25,15311,United Kingdom,60.0,2009,2009-12,2009-12-01"
"533832,82580,BATHROOM METAL SIGN,12,2010-11-19 10:31:00,0.55,15182,United Kingdom,6.6000000000000005,2010,2010-11,2010-11-01"
"518227,22094,RED POLKA DOT TISSUE BOX,1,2010-08-05 14:57:00,1.25,15271,United Kingdom,1.25,2010,2010-08,2010-08-01"
"509429,21742,LARGE ROUND WICKER PLATTER,4,2010-05-23 14:06:00,5.95,16612,United Kingdom,23.8,2010,2010-05,2010-05-01"
"507691,22057,CERAMIC PLATE STRAWBERRY DESIGN,4,2010-05-11 10:19:00,1.49,14395,United Kingdom,5.96,2010,2010-05,2010-05-01"
"534605,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2010-11-23 12:42:00,1.45,15311,United Kingdom,2.9,2010,2010-11,2010-11-01"
"527776,21871,SAVE THE PLANET MUG,12,2010-10-19 10:58:00,1.25,12476,Germany,15.0,2010,2010-10,2010-10-01"
"518945,21914,BLUE HARMONICA IN BOX,12,2010-08-12 14:57:00,1.25,15365,United Kingdom,15.0,2010,2010-08,2010-08-01"
"516192,21080,SET/20 RED SPOTTY PAPER NAPKINS,12,2010-07-19 09:46:00,0.85,15078,United Kingdom,10.2,2010,2010-07,2010-07-01"
"522079,22603,CHRISTMAS RETROSPOT TREE WOOD,6,2010-09-12 11:38:00,0.85,15422,United Kingdom,5.1,2010,2010-09,2010-09-01"
"517620,21755,LOVE BUILDING BLOCK WORD,3,2010-07-30 11:35:00,5.95,17213,United Kingdom,17.85,2010,2010-07,2010-07-01"
"533187,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,2010-11-16 14:45:00,4.95,16782,United Kingdom,4.95,2010,2010-11,2010-11-01"
"528470,90214A,""LETTER """"A"""" BLING KEY RING"",2,2010-10-22 11:40:00,1.25,16392,United Kingdom,2.5,2010,2010-10,2010-10-01"
"513674,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2010-06-28 11:39:00,2.95,16012,United Kingdom,17.700000000000003,2010,2010-06,2010-06-01"
"493543,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,8,2010-01-04 16:29:00,1.69,14839,United Kingdom,13.52,2010,2010-01,2010-01-01"
"491314,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2009-12-10 15:27:00,1.65,15032,United Kingdom,330.0,2009,2009-12,2009-12-01"
"501442,48129,DOOR MAT TOPIARY,2,2010-03-16 13:47:00,7.49,12835,United Kingdom,14.98,2010,2010-03,2010-03-01"
"528087,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-10-20 13:09:00,2.1,16521,United Kingdom,2.1,2010,2010-10,2010-10-01"
"492644,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,2009-12-17 17:16:00,0.85,16200,United Kingdom,0.85,2009,2009-12,2009-12-01"
"527504,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2010-10-18 12:24:00,2.95,16996,United Kingdom,17.700000000000003,2010,2010-10,2010-10-01"
"499625,22323,PINK POLKADOT KIDS BAG,3,2010-03-01 13:14:00,1.95,17965,United Kingdom,5.85,2010,2010-03,2010-03-01"
"529341,20963,APPLE BATH SPONGE,2,2010-10-27 16:38:00,1.25,17322,United Kingdom,2.5,2010,2010-10,2010-10-01"
"505779,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,4,2010-04-26 10:44:00,4.25,13555,United Kingdom,17.0,2010,2010-04,2010-04-01"
"513213,20758,ABSTRACT CIRCLES POCKET BOOK,12,2010-06-23 10:19:00,0.85,17422,United Kingdom,10.2,2010,2010-06,2010-06-01"
"510176,POST,POSTAGE,2,2010-05-27 14:53:00,18.0,12609,Germany,36.0,2010,2010-05,2010-05-01"
"537793,20717,STRAWBERRY SHOPPER BAG,3,2010-12-08 12:57:00,1.25,15032,United Kingdom,3.75,2010,2010-12,2010-12-01"
"531343,48185,DOORMAT FAIRY CAKE,2,2010-11-07 13:08:00,7.95,15044,United Kingdom,15.9,2010,2010-11,2010-11-01"
"525036,22589,CARDHOLDER GINGHAM STAR,12,2010-10-03 12:34:00,2.55,14310,United Kingdom,30.6,2010,2010-10,2010-10-01"
"532429,21213,PACK OF 72 SKULL CAKE CASES,1,2010-11-12 10:14:00,0.55,13316,United Kingdom,0.55,2010,2010-11,2010-11-01"
"521471,22355,CHARLOTTE BAG SUKI DESIGN,100,2010-09-06 12:09:00,0.72,14680,United Kingdom,72.0,2010,2010-09,2010-09-01"
"531804,82605,OLD DOC RUSSEL METAL SIGN,2,2010-11-09 16:03:00,2.1,14535,United Kingdom,4.2,2010,2010-11,2010-11-01"
"498614,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2010-02-22 09:48:00,3.75,14849,United Kingdom,22.5,2010,2010-02,2010-02-01"
"525100,C2,CARRIAGE,1,2010-10-04 10:00:00,50.0,13367,United Kingdom,50.0,2010,2010-10,2010-10-01"
"519216,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2010-08-15 11:50:00,3.75,15641,United Kingdom,15.0,2010,2010-08,2010-08-01"
"532145,22580,ADVENT CALENDAR GINGHAM SACK,1,2010-11-11 11:52:00,5.95,16412,United Kingdom,5.95,2010,2010-11,2010-11-01"
"535270,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2010-11-25 13:41:00,2.1,16126,United Kingdom,25.200000000000003,2010,2010-11,2010-11-01"
"500012,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-03-04 10:23:00,1.25,17049,United Kingdom,15.0,2010,2010-03,2010-03-01"
"527149,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2010-10-15 11:07:00,1.49,15817,United Kingdom,17.88,2010,2010-10,2010-10-01"
"526859,22946,WOODEN ADVENT CALENDAR CREAM,2,2010-10-13 13:01:00,16.95,14021,United Kingdom,33.9,2010,2010-10,2010-10-01"
"516185,22556,PLASTERS IN TIN CIRCUS PARADE,2,2010-07-18 15:48:00,1.65,14546,United Kingdom,3.3,2010,2010-07,2010-07-01"
"506262,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2010-04-28 14:45:00,9.95,12839,United Kingdom,19.9,2010,2010-04,2010-04-01"
"534517,21187,WHITE BELL HONEYCOMB PAPER GARLAND,3,2010-11-23 12:01:00,1.65,16229,United Kingdom,4.949999999999999,2010,2010-11,2010-11-01"
"519578,21623,VINTAGE UNION JACK MEMOBOARD,1,2010-08-18 13:08:00,9.95,17792,United Kingdom,9.95,2010,2010-08,2010-08-01"
"519121,72741,GRAND CHOCOLATECANDLE,9,2010-08-13 12:05:00,1.45,14550,United Kingdom,13.05,2010,2010-08,2010-08-01"
"505741,84849B,FAIRY SOAP SOAP HOLDER,2,2010-04-25 15:56:00,1.69,16984,United Kingdom,3.38,2010,2010-04,2010-04-01"
"503774,21916,SET 12 RETRO WHITE CHALK STICKS,2,2010-04-07 11:04:00,0.42,14606,United Kingdom,0.84,2010,2010-04,2010-04-01"
"496002,22027,TEA PARTY BIRTHDAY CARD,12,2010-01-28 12:06:00,0.42,16746,United Kingdom,5.04,2010,2010-01,2010-01-01"
"514023,21684,SMALL MEDINA STAMPED METAL BOWL,12,2010-06-30 11:08:00,0.85,14530,United Kingdom,10.2,2010,2010-06,2010-06-01"
"534804,22736,RIBBON REEL MAKING SNOWMEN,5,2010-11-24 12:24:00,1.65,12356,Portugal,8.25,2010,2010-11,2010-11-01"
"527774,20749,ASSORTED COLOUR MINI CASES,2,2010-10-19 10:41:00,7.95,12982,United Kingdom,15.9,2010,2010-10,2010-10-01"
"503072,21691,SILVER VANILLA FLOWER CANDLE POT,4,2010-03-30 10:58:00,3.75,17241,United Kingdom,15.0,2010,2010-03,2010-03-01"
"506572,22354,RETROSPOT PADDED SEAT CUSHION,4,2010-04-30 13:10:00,3.75,16374,United Kingdom,15.0,2010,2010-04,2010-04-01"
"500751,22085,PAPER CHAIN KIT SKULLS,12,2010-03-10 10:25:00,2.95,13081,United Kingdom,35.400000000000006,2010,2010-03,2010-03-01"
"536769,72801D,4 SKY BLUE DINNER CANDLES,12,2010-12-02 14:47:00,1.25,17581,United Kingdom,15.0,2010,2010-12,2010-12-01"
"527455,22729,ALARM CLOCK BAKELIKE ORANGE,12,2010-10-18 10:20:00,3.75,17396,United Kingdom,45.0,2010,2010-10,2010-10-01"
"523161,22555,PLASTERS IN TIN STRONGMAN,12,2010-09-20 15:24:00,1.65,14146,United Kingdom,19.8,2010,2010-09,2010-09-01"
"527959,84212,""ASSORTED FLOWER COLOUR """"LEIS"""""",96,2010-10-19 16:56:00,0.65,14618,United Kingdom,62.400000000000006,2010,2010-10,2010-10-01"
"490512,21893,POTTING SHED SEED TIN,1,2009-12-06 14:54:00,4.25,14606,United Kingdom,4.25,2009,2009-12,2009-12-01"
"490636,21181,PLEASE ONE PERSON  METAL SIGN,1,2009-12-07 12:08:00,2.1,13564,United Kingdom,2.1,2009,2009-12,2009-12-01"
"500838,48111,DOOR MAT 3 SMILEY CATS,1,2010-03-10 12:04:00,7.49,15898,United Kingdom,7.49,2010,2010-03,2010-03-01"
"497954,84673B,BLUE FLY SWAT,4,2010-02-15 12:50:00,0.65,16225,United Kingdom,2.6,2010,2010-02,2010-02-01"
"517393,21039,RED SPOTTY SHOPPING BAG,24,2010-07-29 10:00:00,2.55,13340,United Kingdom,61.2,2010,2010-07,2010-07-01"
"515475,84509G,SET OF 4 FAIRY CAKE PLACEMATS,12,2010-07-13 09:35:00,3.75,16320,Unspecified,45.0,2010,2010-07,2010-07-01"
"493969,21955,DOORMAT UNION JACK GUNS AND ROSES,10,2010-01-08 17:09:00,5.95,14031,United Kingdom,59.5,2010,2010-01,2010-01-01"
"530427,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-11-03 10:28:00,3.75,17894,United Kingdom,3.75,2010,2010-11,2010-11-01"
"495349,84680,CLASSICAL ROSE URN,8,2010-01-24 10:50:00,2.95,15641,United Kingdom,23.6,2010,2010-01,2010-01-01"
"511476,71270,PHOTO CLIP LINE,4,2010-06-08 13:37:00,1.25,15311,United Kingdom,5.0,2010,2010-06,2010-06-01"
"495280,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-01-22 12:24:00,0.21,12708,Germany,6.3,2010,2010-01,2010-01-01"
"524577,22669,RED BABY BUNTING,5,2010-09-29 16:14:00,2.95,16202,United Kingdom,14.75,2010,2010-09,2010-09-01"
"502860,75013B,""STRING OF 8 BUTTERFLIES,PINK"",2,2010-03-28 15:13:00,1.65,16666,United Kingdom,3.3,2010,2010-03,2010-03-01"
"530311,85226C,BLUE PULL BACK RACING CAR,2,2010-11-02 13:27:00,0.55,16374,United Kingdom,1.1,2010,2010-11,2010-11-01"
"535748,20665,RED RETROSPOT PURSE,1,2010-11-28 13:21:00,2.95,14508,United Kingdom,2.95,2010,2010-11,2010-11-01"
"528180,21314,SMALL GLASS HEART TRINKET POT,8,2010-10-21 10:53:00,2.1,16316,United Kingdom,16.8,2010,2010-10,2010-10-01"
"524299,22042,CHRISTMAS CARD SINGING ANGEL,12,2010-09-28 13:13:00,0.42,14911,EIRE,5.04,2010,2010-09,2010-09-01"
"513498,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2010-06-25 10:22:00,2.1,14911,EIRE,25.200000000000003,2010,2010-06,2010-06-01"
"506730,84313C,ORANGE TV TRAY TABLE,2,2010-05-04 10:10:00,4.25,14911,EIRE,8.5,2010,2010-05,2010-05-01"
"516871,21967,PACK OF 12 SKULL TISSUES,6,2010-07-23 12:57:00,0.29,16918,United Kingdom,1.7399999999999998,2010,2010-07,2010-07-01"
"500358,17129F,DEEP BLUE GLASS GEMS IN BAG,2,2010-03-07 15:47:00,0.85,16534,United Kingdom,1.7,2010,2010-03,2010-03-01"
"507235,85167B,BLACK GRAND BAROQUE PHOTO FRAME,12,2010-05-07 09:04:00,1.25,14298,United Kingdom,15.0,2010,2010-05,2010-05-01"
"534652,22667,RECIPE BOX RETROSPOT,2,2010-11-23 13:26:00,2.95,14170,United Kingdom,5.9,2010,2010-11,2010-11-01"
"504157,35160,BUDDHA INCENSE HOLDER ASSORTED,1,2010-04-11 15:34:00,0.85,17221,United Kingdom,0.85,2010,2010-04,2010-04-01"
"517977,22650,CERAMIC PIRATE CHEST MONEY BANK,4,2010-08-03 14:23:00,1.45,16938,United Kingdom,5.8,2010,2010-08,2010-08-01"
"492524,21041,RED SPOTTY OVEN GLOVE DOUBLE,6,2009-12-17 12:31:00,2.95,14110,United Kingdom,17.700000000000003,2009,2009-12,2009-12-01"
"538009,21754,HOME BUILDING BLOCK WORD,3,2010-12-09 12:17:00,5.95,14911,EIRE,17.85,2010,2010-12,2010-12-01"
"507433,84327A,PINK JUMPER LARRY THE LAMB,6,2010-05-09 16:10:00,2.1,16092,United Kingdom,12.6,2010,2010-05,2010-05-01"
"533781,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2010-11-18 16:27:00,2.55,13996,United Kingdom,15.3,2010,2010-11,2010-11-01"
"503800,22423,REGENCY CAKESTAND 3 TIER,2,2010-04-07 13:46:00,12.75,15827,United Kingdom,25.5,2010,2010-04,2010-04-01"
"493841,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-01-07 14:04:00,2.95,13394,United Kingdom,17.700000000000003,2010,2010-01,2010-01-01"
"490964,22356,""CHARLOTTE BAG , PINK/WHITE SPOTS"",1,2009-12-08 16:09:00,0.85,14646,Netherlands,0.85,2009,2009-12,2009-12-01"
"519575,21174,POTTERING IN THE SHED METAL SIGN,12,2010-08-18 12:42:00,1.95,18215,United Kingdom,23.4,2010,2010-08,2010-08-01"
"528876,84596E,SMALL LICORICE DES PINK BOWL,8,2010-10-25 12:08:00,1.25,15370,United Kingdom,10.0,2010,2010-10,2010-10-01"
"526854,22905,CALENDAR IN SEASON DESIGN,4,2010-10-13 12:50:00,2.95,14399,United Kingdom,11.8,2010,2010-10,2010-10-01"
"536030,47504K,ENGLISH ROSE GARDEN SECATEURS,2,2010-11-29 16:41:00,1.95,15828,United Kingdom,3.9,2010,2010-11,2010-11-01"
"533140,46118,FUNKY MONKEY CUSHION COVER,6,2010-11-16 13:04:00,0.85,15968,United Kingdom,5.1,2010,2010-11,2010-11-01"
"506443,20723,STRAWBERRY CHARLOTTE BAG,100,2010-04-29 16:45:00,0.72,14282,United Kingdom,72.0,2010,2010-04,2010-04-01"
"509117,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2,2010-05-20 11:56:00,4.25,17797,United Kingdom,8.5,2010,2010-05,2010-05-01"
